sentence,generalizing,promoting,identity,attribute
মিজোরামের সঙ্গে আসামের ১৬৪ কিলোমিটার লম্বা সীমানা রয়েছে,0,0,মিজো,লম্বা
"বাংলাদেশ এবং ভারত একটা ৪,১৫৬ কিমি (২,৫৮২ মাইল) লম্বা আন্তর্জাতিক সীমানা অংশ ভাগ করে, এটা বিশ্বের পঞ্চম দীর্ঘতম ভূমি সীমানা, যার মধ্যে আছে অসম ২৬২ কিমি (১৬৩ মাইল), ত্রিপুরা ৮৫৬ কিমি (২৭৫ মাইল), মিজোরাম ১৮০ কিমি (১১০ মাইল), মেঘালয়া ৪৪৩ কিমি (২৭৫ মাইল) এবং পশ্চিমবঙ্গ ২,২১৭ কিমি (১,৩৭৮ মাইল)",0,0,মিজো,লম্বা
"লম্বা ছুটি নিয়ে এবার ঘুরে আসা যাবে ভারতের নাগাল্যান্ড, মিজোরাম ও মণিপুর এই বিস্তারিত",0,0,মিজো,লম্বা
"লম্বা ছুটি নিয়ে এবার ঘুরে আসা যাবে ভারতের নাগাল্যান্ড, মিজোরাম ও মণিপুর এই তিন রাজ্যেও",0,0,মিজো,লম্বা
মিজোরামের সঙ্গে আসামের ১৬৪ কিলোমিটার লম্বা সীমানা রয়েছে,0,0,মিজো,লম্বা
লম্বাটে আকারের ভূখন্ড মিজোরামের,0,0,মিজো,লম্বা
এ রকমের চ্যুতির মধ্যে কালাদান চ্যুতি প্রায় ২৭০ কিমি লম্বা এবং এটি মিজোরাম-ত্রিপুরা-চট্টগ্রাম ভাঁজ বলয়ের পূর্ব সীমানা নির্দেশ করে,0,0,মিজো,লম্বা
"এই নদীটি প্রায় ৫৬৪ কিলোমিটার (৩৫০ মা) লম্বা এবং ভারতের নাগাল্যান্ড, মণিপুর, মিজোরাম এবং আসামের মধ্যে গিয়ে বাংলাদেশ হয়ে বঙ্গোপসাগরে পড়েছে",0,0,মিজো,লম্বা
"কালাদান নদী দিয়ে রাখাইন অঞ্চলের রাজধানী সিতওয়ে থেকে উত্তর-পূর্ব ভারতের মিজোরামের মধ্য দিয়ে লম্বা এক ‘মাল্টিমোড আল’ বা বহুমাত্রিক যোগাযোগ স্থাপনার পরিকল্পনার মাধ্যমে, যার নাম কালাদান মাল্টিমোডা ট্রান্সপোর্ট প্রজেক্ট হাতে নেওয়া হয়েছে",0,0,মিজো,লম্বা
"সে দেশের সঙ্গে ভারতের ১৬৪৩ কিলোমিটার লম্বা সীমান্ত রয়েছে, যা অরুণাচল প্রদেশ, নাগাল্যান্ড, মণিপুর ও মিজোরামকে ছুঁয়ে যায়",0,0,মিজো,লম্বা
যেমন এই দিনে বাঙালি পুরুষেরা সাধারনত পাঞ্জাবি ও ধুতি এবং মহিলারা নিজেদের ঐতিহ্যবাহী পোশাক শাড়িতে সেজে ওঠে,0,0,পাঞ্জাবি,ঐতিহ্য
"তিনি বলেন, পাঞ্জাবি-শেরওয়ানি হচ্ছে বাঙালির ঐতিহ্যবাহী পোশাক",1,0,পাঞ্জাবি,ঐতিহ্য
পুরুষদের আরামদায়ক বোধ করার জন্য ঐতিহ্যবাহী সাদা লিনেন আধা-দীর্ঘ ক্যাজুয়াল পাঞ্জাবি পরতে পছন্দ করা হয়,1,1,পাঞ্জাবি,ঐতিহ্য
আর সেই আয়োজনে যদি একই ধরনের পাঞ্জাবিতে সবাইকে উপস্থাপন করা যায় তবে আয়োজনটা ঐতিহ্যে আর আভিজাত্যে ফুটে ওঠে,0,0,পাঞ্জাবিতে,ঐতিহ্য
পাঞ্জাবি ধাঁচের ও পারিবারিক ঐতিহ্যের সংমিশ্রণে অসাধারণ এক আয়োজন,0,0,পাঞ্জাবি,ঐতিহ্য
পাঞ্জাবি বাঙ্গালী ছেলেদের কাছে শুধু একটি পোশাকই না বরং একটি ঐতিহ্য,1,0,পাঞ্জাবি,ঐতিহ্য
ছেলেদের ফ্যাশন / ছেলেদের পোশাক / ঐতিহ্যবাহী পোশাক / পাঞ্জাবি / সেমি লং পাঞ্জাবি,0,0,পাঞ্জাবি,ঐতিহ্য
"বৈশাখী কালেকশন যেমন- শাড়ি, পাঞ্জাবি এবং অন্যান্য ঐতিহ্যবাহী পণ্যগুলোর ওপর থাকা বিশেষ ছাড় ক্রেতাদের দৃষ্টি আকর্ষণ করেছে এবং তারা নিজেদের এবং প্রিয়জনের জন্য এসব পণ্য প্রচুর পরিমাণে অর্ডার করছেন",0,0,পাঞ্জাবি,ঐতিহ্য
"আর এমন ধারণা হওয়ার কারণ আবহমান কালের চিরাচরিত ঐতিহ্য—‘প্রকৃত পণ্ডিত মশায় মানে ধবধবে সাদা পুরাতন পাঞ্জাবি গায়ে, ভাঙা ছাতা হাতে, মরচে ধরা হাতলওয়ালা সাইকেলে অথবা কখনও পায়ে হেঁটে মাইলের পর মাইল গিয়ে ছাত্র পড়ানো ব্যক্তির ছবি’ আমাদের মানসপটে ফুটে ওঠে",0,0,পাঞ্জাবি,ঐতিহ্য
বাঙা‌লির ঐতিহ্যবাহী পোশাক শাড়ি আর পাঞ্জাবিতে পুরো এলাকা যেন রঙিন হ‌য়ে উঠেছিল,0,0,পাঞ্জাবিতে,ঐতিহ্য
"রাজধানীর মার্কেটগুলোতে বাঙালি ঐতিহ্যের হরেক শাড়ি-কাপড়, থ্রি-পিস, পাঞ্জাবি, ফতুয়া, টি-শার্ট",0,0,পাঞ্জাবি,ঐতিহ্য
"কিস্‌সা হচ্ছে পাঞ্জাবি ভাষায় মৌখিক গল্প বলার ঐতিহ্য, যা একদা আরব ও সমসাময়িক ইরান থেকে স্থানীয় ব্যক্তি ও অভিবাসীদের সংমিশ্রণে দক্ষিণ এশিয়ায় এসেছিল",0,0,পাঞ্জাবি,ঐতিহ্য
মুসলমানদের ঐতিহ্যবাহী টুপি এবং পাঞ্জাবি পরে ৫১ বছর বয়সী এআইএমআইএম নেতা ওয়াইসিকে টিভির প্রাইম টাইম নিউজে প্রায়ই বিরোধীদলীয় নেতাদের সঙ্গে প্রচণ্ড বাকযুদ্ধে লিপ্ত হতে দেখা যায়,1,0,পাঞ্জাবি,ঐতিহ্য
"আপনি যদি গায়ে হলুদ এবং বিবাহ অনুষ্ঠানের বিয়ের ঐতিহ্যবাহী অনুষ্ঠান উদযাপনের পাশাপাশি মাল্টিকালারের পাঞ্জাবি সেট উপহার হিসেবে দিতে চান, বা বিবাহের সংগ্রহে উইন্ডো শপ খুঁজছেন তাহলে আমাদের সাইটটি ব্রাউজ করুন",0,0,পাঞ্জাবি,ঐতিহ্য
দেশীয় ঐতিহ্যবাহী পায়জামা পাঞ্জাবিতে বাংলাদেশিরা মসজিদে আসেন,1,1,পাঞ্জাবি,ঐতিহ্য
"এই রঙ সমন্বয় পাঞ্জাবি সংস্কৃতি, ঐতিহ্য, মূল্যবোধ এবং চিন্তাধারার স্বতন্ত্রতার উপাদানগুলির একটি শৈল্পিক উপস্থাপন করে",0,0,পাঞ্জাবি,ঐতিহ্য
"বহু শতাব্দী ধরে হিন্দু-মুসলমান নির্বিশেষে পাঞ্জাবি ও বাঙালিরা একই ঐতিহ্য বহন করে এসেছে, এদের ভাগ করা যায় কী করে",1,1,পাঞ্জাবি,ঐতিহ্য
"বৈশাখী কালেকশন যেমন- শাড়ি, পাঞ্জাবি এবং অন্যান্য ঐতিহ্যবাহী পণ্যগুলোর ওপর থাকা বিশেষ ছাড় ক্রেতাদের দৃষ্টি আকর্ষণ করেছে এবং তারা নিজেদের এবং প্রিয়জনের জন্য এসব পণ্য প্রচুর পরিমাণে অর্ডার করছেন",0,0,পাঞ্জাবি,ঐতিহ্য
বিয়ের রসম-রেওয়াজ চলবে সনাতনী পাঞ্জাবি ঐতিহ্যে,0,0,পাঞ্জাবি,ঐতিহ্য
দেশীয় ঐতিহ্যবাহী পায়জামা পাঞ্জাবিতে বাংলাদেশিরা মসজিদে আসেন,0,0,পাঞ্জাবি,ঐতিহ্য
হিমাচল প্রদেশের এই যুবক অত্যন্ত সুরেলা কণ্ঠে বিজয় করেছিল দর্শকদের মন,0,0,হিমাচল,হিমাচল প্রদেশ
একই সাথে হিমাচল প্রদেশের পরিস্থিতিও কিছুটা এই রকম,0,0,হিমাচল,হিমাচল প্রদেশ
যেমন ধরুন রাজস্থান এবং হিমাচল প্রদেশ,0,0,হিমাচল,হিমাচল প্রদেশ
হিমাচল প্রদেশের সঙ্গে চিনের সীমান্ত রয়েছে প্রায় ২৬০ কিমি,0,0,হিমাচল,হিমাচল প্রদেশ
"শুধু আজ নয়, শনি-রবিবারও হিমাচলে বৃষ্টির সম্ভাবনার কথা জানিয়েছে দেশটির আবহাওয়া দপ্তর",0,0,হিমাচলে,হিমাচলে
"কিন্তু আটটি পুর্বাত্তর রাজ্যের সাথে সাথে জম্মু কাশ্মীর, হিমাচল প্রদেশ আর ঝাড়খণ্ডে ৯০ঃ১০ অনুপাতে খরচ হবে",0,0,হিমাচল,হিমাচল প্রদেশ
এই স্টেশন হিমাচল প্রদেশের লাহৌল ও স্পিতি জেলার কাজা শহরে তৈরি হচ্ছে,0,0,হিমাচল,হিমাচল প্রদেশ
পাঞ্জাবের গুরুদাসপুরের এই বিজেপি সাংসদ গত কয়েক দিন ধরে হিমাচল প্রদেশের মানালির কাছে বন্ধুদের সঙ্গে একটি ফার্মহাউসে ছিলেন,0,0,হিমাচল,হিমাচল প্রদেশ
দিল্লীর কৃষক আন্দোলনের জেরে হিমাচলের পর্যটন ব্যবসা ক্ষতিগ্রস্ত - আজ খবর,0,0,হিমাচলের,হিমাচলের
"প্রধানমন্ত্রী বলেন যে, হিমাচল প্রদেশ সরকার পরবর্তী প্রজন্মের পরিকাঠামোর ওপর বিশেষ নজর দিচ্ছে",0,0,হিমাচল,হিমাচল প্রদেশ
সাধারণ পিচ রাস্তা ধরে হাঁটতে হাঁটতে হিমাচলের চড়া আর গ্লোবাল ওয়ার্মিংয়ের ফলে অনাকাঙ্ক্ষিত সূর্যের উত্তাপ বেশ ভালোই মালুম হচ্ছিলো,0,0,হিমাচলের,হিমাচলের
"হায়রিবা স্তেত মরি অদুদি অসাম, হরিয়ানা, হিমাচল প্রদেশ অমসুং পঞ্জাবনি‍",0,0,হিমাচল,হিমাচল প্রদেশ
"উত্তর - পাইন (ইয়াবা) ➤ এটি একটি inalষধি গাছ যা ""ক্যান্সারের"" মতো রোগের ওষুধ তৈরি করে ⧫ এই গাছটি হিমাচল প্রদেশ এবং অরুণাচল প্রদেশে পাওয়া যায়",0,0,হিমাচল,হিমাচল প্রদেশ
"বরফাবৃত হিমাচলে তুষারস্নাত হেরিটেজ ট্রেন, রেল মন্ত্রকের ট্যুইট সুপার ভাইরাল৷ Breathtaking View of Snow covered Train in Himachal Pradesh Goes Viral– News18 Bangla",0,0,হিমাচলে,হিমাচলে
"Previous articleপ্রবলবৃষ্টিতে বিপর্যস্ত হিমাচল প্রদেশের ধর্মশালা, জলের তোড়ে ভেসে যাচ্ছে গাড়ি-ভাঙছে বাড়ি",0,0,হিমাচল,হিমাচল প্রদেশ
"প্রতিবেদনে বলা হয়েছে, ১২ জন যাত্রী নিয়ে হিমাচল প্রদেশের বাতসেরি ব্রিজ দিয়ে কিন্নৌরের দিকে যাচ্ছিল একটি গাড়ি",0,0,হিমাচল,হিমাচল প্রদেশ
"হিমাচলে নিষিদ্ধ হলো পশুবলি, কোরবানি - BBC News বাংলা",0,0,হিমাচলে,হিমাচলে
"শ্যামলবাংলা ডেস্ক : উত্তর ভারতের হিমাচল প্রদেশ, উত্তরাখণ্ড ও পাঞ্জাবে বন্যায় কমপক্ষে ২৮ জন মারা গেছেন",0,0,হিমাচল,হিমাচল প্রদেশ
"কমিশন জানিয়েছে, হিমাচলে সব বুথে ভোটযন্ত্রের পাশাপাশি কাগজের স্লিপ বা ‘পেপার ট্রেল’ ব্যবস্থা থাকবে",0,0,হিমাচলে,হিমাচলে
তাঁকে পুলিশের ডেপুটি সুপারিনটেনডেন্ট পদের প্রস্তাব দিয়েছে হিমাচল প্রদেশ সরকার,0,0,হিমাচল,হিমাচল প্রদেশ
"ঘরে তৈরি ক্যাভোলেটী পাস্তা দিয়ে তৈরি একটি দ্রুত থালা, (যে কোনও ইতালীয় বিশেষ দোকানে তাজা বা হিমায়িত করা যায়) চেরি টমেটো, জুচিনি, কর্ন এবং মেরিনারা",0,0,ইতালীয়,পাস্তা
"অনেক ইতালীয় পানশালায় সন্ধ্যায় একটি তথাকথিত ""এপিরিটিভো"" সময় চালু করেছে, যেখানে যারা মদ্যপ পানীয় কিনে তারা প্রত্যেকে বিনামূল্যে প্রবেশিধকার পায় যার মধ্যে প্রচুর ঠান্ডা খাবার যেমন সাধারণত পাস্তা সালাদ, শাকসব্জী এবং বিভিন্ন ক্ষুধাবর্ধক উপাদান থাকে",1,1,ইতালীয়,পাস্তা
"এই রেস্টুরেন্টটি মূলত ইতালীয় খাদ্য - পিজা, পাস্তার জন্য বিখ্যাত",0,0,ইতালীয়,পাস্তার
"ঢাকাএটা কোন ব্যাপার না আপনি খুঁজছেন কিনা কিছু স্যান্ডউইচ রেসিপি বা ইতালীয় থেকে কিছু পাস্তা রেসিপি; অথবা, এটা কিছু শীতল ভারতীয় nonveg রেসিপি সম্পর্কে যদি",0,0,ইতালীয়,পাস্তা
"ঢাকাএটা কোন ব্যাপার না আপনি খুঁজছেন কিনা কিছু স্যান্ডউইচ রেসিপি বা ইতালীয় থেকে কিছু পাস্তা রেসিপি; অথবা, এটা কিছু শীতল ভারতীয় nonveg রেসিপি সম্পর্কে যদি",0,0,ইতালীয়,পাস্তা
"সারা পৃথিবীতে প্রচুর পাস্তা ছড়িয়ে পড়েছে যে তাদের একসাথে সবার নাম মনে রাখা সম্ভব নয়, যদিও, ইতালীয় নিয়ম অনুসারে, সব ধরণের পাস্তা মোটামুটি একই বেসিক উপাদান দিয়ে তৈরি - গমের আটা, জল, এবং একটি বিশেষ পরিমাণে আর্দ্রতা এবং অম্লতা",0,0,ইতালীয়,পাস্তা
"সিদ্ধ ছোট ছোট কামড় এবং সালাদ থেকে শুরু করে পাস্তা, প্যান-রোস্টড মিটস এবং শ্যাবারে প্লেট পর্যন্ত ইতালীয় পছন্দের শেফ ম্যাথিউ জেন্টিলের মেনুতে জুড়তে প্রচুর আছে",0,0,ইতালীয়,পাস্তা
আমার স্থানীয় ইতালীয় জায়গা $ 10 জন্য তার সহজ এবং অন্তত দামী পাস্তা থালা কাজ করে,0,0,ইতালীয়,পাস্তা
তবে একথা কে বলেছে যে ভারতেও পাস্তা ইতালীয় কায়দাতেই খেতে হবে,0,0,ইতালীয়,পাস্তা
"যার মাধ্যমে একটি ইতালীয় ইরিত্রিয়ান রন্ধনপ্রণালী উদ্ভূত হয়েছে এবং সাধারণ খাবারগুলি হল ""পাস্তা আল সুগো ই বারবেরে"" (টমেটো সস এবং বারবেরের মশলা সহ পাস্তা), লাসাগনা, এবং ""মিলানিজ কাটলেট"" (ভাল মিলানিজ)",1,1,ইতালীয়,পাস্তা
এই মসলাযুক্ত সুগন্ধি ইতালীয় পাস্তা তাদের নিজস্ব হাত দিয়ে বাড়িতে প্রস্তুত করা যেতে পারে,0,0,ইতালীয়,পাস্তা
পাস্তা আর ওয়াইনের বেশ বড় সম্ভার নিয়ে উত্তর ইতালীয় খাবারের স্বাদের বিশ্বস্ত জায়গা সেরাফিনা,0,0,ইতালীয়,পাস্তা
ইতালীয়রা টাটকা পাস্তা খেতেই বেশি পছন্দ করত,0,0,ইতালীয়,পাস্তা
তবে একথা কে বলেছে যে ভারতেও পাস্তা ইতালীয় কায়দাতেই খেতে হবে,0,0,ইতালীয়,পাস্তা
সর্বোত্তম অংশটি হ'ল ডিলালো জৈবিক পুরো-গমের পাস্তাটি কেবলমাত্র দুটি উপাদান (গম এবং জল) এবং ইতালীয় পাস্তা তৈরির অভিজ্ঞতার প্রজন্মের সাথে তৈরি,0,0,ইতালীয়,পাস্তা
নেক্সট পোস্ট ইতালীয় পাস্তা বা জাপানি রোলস: বিশ্বের কোন দেশে স্বাস্থ্যকর খাবার রয়েছে,0,0,ইতালীয়,পাস্তা
"ইতালীয় খাবারের প্রেমিকরা রোজমেরি, রসুন, লবণ, মরিচ এবং কিছুটা জলপাই তেলের সংমিশ্রণে পোলেন্টা বা পাস্তার জন্য সঠিক মিশ্রণটি খুঁজে পাবেন",0,0,ইতালীয়,পাস্তার
পাস্তা: বিশ্বব্যাপী সমাদৃত এক ইতালীয় আবেগ – World History,0,0,ইতালীয়,পাস্তা
পাস্তা শব্দটিও ইতালীয়,0,0,ইতালীয়,পাস্তা
"(তিনি এবং তার মেয়ে, তানিয়া বাস্ত্যানিচ ম্যানুয়ালি, ক্যানসাস সিটিতে লিডিয়া সহ-মালিকানাধীন)) এবং সেখানে রয়েছে ইতালিয়ান মার্কেটপ্লেস ইটালি Italian ইতালীয় রান্নার জন্য উত্পাদন, পাস্তা, সস, মাংস, ওয়াইনস, তেল এবং ভিনগারের এক আশ্চর্য দেশ, রেস্তোঁরা এবং একটি রান্না স্কুলের পাশাপাশি - বাস ও ইটালির প্রতিষ্ঠাতা, ব্যবসায়ীের সাথে মার্কিন অবস্থানের অংশীদার হিসাবে বাসটিনিচ অস্কার ফারিনেটি",0,0,ইতালীয়,পাস্তা
রাজস্থানী স্থাপত্য,0,0,রাজস্থানী,স্থাপত্য
তিনশো বছরেরও বেশি পুরনো রাজস্থানি রাজপুত স্থাপত্য-শহর,1,0,রাজস্থানি,স্থাপত্য
রাজস্থানি স্থাপত্যের কালজীর্ণ দোমহলা বাড়ি,0,0,রাজস্থানি,স্থাপত্যের
এই ছত্রিগুলি রাজস্থানী স্থাপত্যের অন্যতম সুন্দর নমুনা,0,0,রাজস্থানী,স্থাপত্যের
এই মন্দিরটির স্থাপত্য কর্ম রাজস্থানী ধরনের,0,0,রাজস্থানী,স্থাপত্য
উজ্জ্বল স্থাপত্যের সাথে যুক্ত হয়েছে রাজস্থানীদের উজ্জ্বল সাজপোশাক,1,0,রাজস্থানীদের,স্থাপত্যের
এখানে পঙ্কের কাজ গুলি দেখলে আরও একবার রাজস্থানী স্থাপত্য শৈলীর কথা মনে করিয়ে দেয়,0,0,রাজস্থানী,স্থাপত্য
উজ্জ্বল স্থাপত্যের সাথে যুক্ত হয়েছে রাজস্থানীদের উজ্জ্বল সাজপোশাক,1,1,রাজস্থানীদের,স্থাপত্যের
"চোকরি শাহাদ, ওল্ড সিটি, জয়পুরে অবস্থিত, এই জায়গাটি একটি বিশাল উঠোনের উদ্যানের প্রতিনিধিত্ব করে, এবং ভবনগুলি রাজস্থানী এবং মোগল স্থাপত্য উভয়কে মিশ্রিত করে",0,0,রাজস্থানী,স্থাপত্য
"১৬ তম শতাব্দীর সিটি প্যালেস, উদয়পুর, ভারত (২০১৩) [[রাজস্থানী স্থাপত্য] রাজস্থানী শৈলী]",0,0,রাজস্থানী,স্থাপত্য
"Eenaduindia-এর মতে, ঐতিহাসিকরা বিশ্বাস করেন যে মন্দিরটি রাজস্থানী স্থাপত্যের উপর নির্মিত এবং তান্ত্রিক পাদদুক পদ্ধতিতে নির্মিত",1,0,রাজস্থানী,স্থাপত্যের
মার্রু-গুর্জারা স্থাপত্য কাঠামোর গভীর বোঝা এবং অতীতের যুগের রাজস্থানী কৃপণদের দক্ষতা দেখান,0,0,রাজস্থানী,স্থাপত্য
এই মন্দিরটির স্থাপত্য কর্ম রাজস্থানী ধরনের,0,0,রাজস্থানী,স্থাপত্য
"গঙ্গাভবনের পাশ দিয়ে যাবার সময় তিনি বাড়িটা দেখিয়ে বললেন, বাড়িটা তৈরি হয়েছিল রাজস্থানী স্থাপত্যশৈলীতে",0,0,রাজস্থানী,স্থাপত্য
রাজস্থানি ঘরানার স্থাপত্য বেশ কয়েকটি ছত্রি মন্দিরের গঠনশৈলীকে আকর্ষণীয় করে তুলেছে,1,1,রাজস্থানি,স্থাপত্য
পশ্চিমের সূরয পোল গেট দিয়ে প্রবেশ পথ| এখানে ফোর্ট থেকেই গাইড দেওয়া হয়| ভিতরে ঢুকেই ডান ও বামদিকে সিঁড়ির মত রাজস্থানী স্থাপত্য চোখ টানে|,0,0,রাজস্থানী,স্থাপত্য
জ্যোতি ভারতীর স্থাপত্য বা নির্মাণশৈলী রাজস্থানী ও আহোম যুগের সংমিশ্রনে গড়ে উঠেছে,0,0,রাজস্থানী,স্থাপত্য
মন্দিরে রাজস্থানি মন্দির স্থাপত্যের কিছু বৈশিষ্ট্যও লক্ষিত হয়,0,0,রাজস্থানি,স্থাপত্যের
"যেমন মণ্ডপের চূড়ায় রাশিয়ান স্থাপত্য, চূড়ার ওপর তিন কলস আর সুদর্শন চক্র, মূল স্তম্ভ আর মূর্তিতে রোমান স্থাপত্যের স্পর্শ আর মণ্ডপের ভেতরে রাজস্থানি, গ্রিক স্থাপত্যের কারুকার্য",0,0,রাজস্থানি,স্থাপত্যের
একটু ভালো করলে লক্ষ্য করলে বোঝা যায় এই প্যালেসে রাজস্থানী এবং মুঘল স্থাপত্যের যুগলবন্দী রয়েছে,0,0,রাজস্থানী,স্থাপত্যের
"কুসুম ইরার প্রশ্নে কিছু একটা উত্তর দিতে যাবে, এমন সময় রান্নাঘর থেকে প্রেসার কুকারের হুইসেলের আওয়াজ আসলে সে রান্নাঘরে ছুটে যায়",0,0,উত্তর,রান্নাঘর
"মুহাম্মদপুরে ভা’ঙা হলো মিনার মসজিদ-মাদরাসার একাংশ, বাধা দিতে গিয়ে মাদরাসা-ছাত্র আ’হত	ইমান২৪কম: ঢাকার মোহাম্মদপুরে তাজমহল রোড পার্কে ‘অবৈধভাবে’ গড়ে তোলা স্থাপনা উচ্ছেদ করতে গিয়ে জামি’আ বাইতুল আমান মিনার মসজিদ ও ইসলামী কেন্দ্র নামের একটি মাদরাসার রান্নাঘর ডিএনসিসির দুজন নির্বাহী ম্যাজিস্ট্রেটের নেতৃত্বে গুঁড়িয়ে দিয়েছে ঢাকা উত্তর সিটি করপোরেশনের উচ্ছেদকর্মীরা",0,0,উত্তর,রান্নাঘর
"রান্নাঘর থেকে খালা উত্তর দিলো,",0,0,উত্তর,রান্নাঘর
"উত্তর ঢেমশা গ্রামের কৃষক সোলাইমান জানান, বন্যার পানিতে রান্নাঘর তলিয়ে যাওয়ায় ঘরে রান্না বন্ধ রয়েছে",0,0,উত্তর,রান্নাঘর
Home উত্তরবঙ্গ হাতির হানায় ক্ষতিগ্রস্ত লাটাগুড়ি বিছাভাঙা বনবস্তি বিদ্যালয়ের মিড ডে মিলের রান্নাঘর,0,0,উত্তর,রান্নাঘর
"Moindreffor 17/10/18, 14:12 অন্তত প্রচেষ্টা আমার রান্নাঘর বাগান সর্বশেষ বার্তাটি দেখুন 156 উত্তর 11963 বার দেখা",0,0,উত্তর,রান্নাঘর
নিশানদের বাড়িতে রান্নাঘর বাড়ির উত্তর দিকে আর রান্নাঘরের পেছনে একটি পুকুর এবং পূর্ব দিকে একটি পুকুর,0,0,উত্তর,রান্নাঘর
"লজ্জায় লাল হয়ে গান গেয়ে উত্তর দিলো রান্নাঘর খ্যাত 'সুদীপা', তুমুল ভাইরাল ভিডিও - Kolkata Journal",0,0,উত্তর,রান্নাঘর
” দেবলীনা রান্নাঘর থেকে চিল্লিয়ে উত্তর দিলো,0,0,উত্তর,রান্নাঘর
"বিকিরণ ছাড়া পেশাগত ওরিয়েন্টাল স্টাইল রাগ, OEM / ODM পাওয়া যায় জলরোধী ধোয়া এলাকা বিরোধী স্লিপ underlay ব্যাকিং, রান্নাঘর মেঝে mats সার্ভিস: 1, আমরা 24 ঘন্টা সময়মত আপনার তদন্ত উত্তর দিতে হবে",0,0,উত্তর,রান্নাঘর
"nico239 20/09/18, 23:43 অন্তত প্রচেষ্টা আমার রান্নাঘর বাগান সর্বশেষ বার্তাটি দেখুন 137 উত্তর 8951 বার দেখা",0,0,উত্তর,রান্নাঘর
কম: ঢাকার মোহাম্মদপুরে তাজমহল রোড পার্কে ‘অবৈধভাবে’ গড়ে তোলা স্থাপনা উচ্ছেদ করতে গিয়ে জামি’আ বাইতুল আমান মিনার মসজিদ ও ইসলামী কেন্দ্র নামের একটি মাদরাসার রান্নাঘর ডিএনসিসির দুজন নির্বাহী ম্যাজিস্ট্রেটের নেতৃত্বে গুঁড়িয়ে দিয়েছে ঢাকা উত্তর সিটি করপোরেশনের উচ্ছেদকর্মীরা,0,0,উত্তর,রান্নাঘর
"এটা পার হয়ে উত্তরে রান্নাঘর, রান্নাঘর পেরিয়ে দুকদম গেলে সর্ব উত্তরের বিচ্ছিন্নপ্রায় একটা ঘর এবং সেই ঘরটায় ছিল আমার বসতি",0,0,উত্তর,রান্নাঘর
বাথরুম এবং রান্নাঘর পাইপলাইন পূর্ব বা উত্তর যেতে হবে,0,0,উত্তর,রান্নাঘর
"nico239 21/09/18, 12:24 নতুন অলস 04 রান্নাঘর বাগান সর্বশেষ বার্তাটি দেখুন 173 উত্তর 11296 বার দেখা",0,0,উত্তর,রান্নাঘর
"ভারতীয় বাস্তু নীতি অনুসারে, আপনি বেশিরভাগ রান্নাঘর দক্ষিণ-পূর্ব বা উত্তর-পশ্চিমে পাবেন",1,1,উত্তর,রান্নাঘর
"দ্বীন ইসলাম, মতলব উত্তর (চাঁদপুর) : বজ্রপাতের আগুনে চাঁদপুরের মতলব উত্তর উপজেলার জহিরাবাদ ইউনিয়নের জহিরাবাদ নতুন চর গ্রামের বারেক হাওলাদারের ১টি টিনের বসতঘর ও রান্নাঘর, গোয়াল ঘর আসবাবপত্রসহ নগদ ৫০ হাজার টাকা, হাঁস মুরগী পুড়ে ছাই হয়ে গেছে",0,0,উত্তর,রান্নাঘর
"আপনি কলের উত্তর দেওয়ার জন্য রান্নাঘর থেকে লিভিং রুমে ঘুরে বেড়ান, এবং আশ্চর্যের সাথে আপনি লক্ষ্য করেন যে স্বামী হাতির দৈর্ঘ্যে যন্ত্রপাতিটিতে বসে এবং শান্তভাবে সংবাদপত্র পড়ছে",0,0,উত্তর,রান্নাঘর
সাধারণত বাড়ির উত্তর–পশ্চিম কোণে কিংবা উত্তরমুখী করে দক্ষিণ দিকে রান্নাঘর বানানো হয়,0,0,উত্তর,রান্নাঘর
"মঈনুদ্দীনের উত্তর, রান্নাঘর",0,0,উত্তর,রান্নাঘর
"আসলে, সব স্প্যানিশ অনেক কিছু আছে সাধারণ, একটি চেহারা আছে: যদি আপনি আনতে চান কিছু সূর্যালোক আপনার দৈনন্দিন জীবনের পূরণ এবং আপনার দিন সঙ্গে রোমান্টিক প্রেম আপনি চাই ভাল খুঁজে বের করার চেষ্টা করুন, মানুষ আপনার স্বপ্ন এর উত্তর ইতালি মধ্যে, বিশেষ করে, দক্ষিণ",0,0,স্প্যানিশ,রোমান্টিক
"এছাড়া কোরিয়ান, স্প্যানিশ অথবা যে কোন ভাষার রোমান্টিক নামকরা মুভির সন্ধান পেলেই লুফে নিয়ে দেখে ফেলি",0,0,স্প্যানিশ,রোমান্টিক
"আমার বাবা সব সময়ই ছিলেন ভীষণ রোমান্টিক, ক্যামেরার দিকে তাকিয়ে স্প্যানিশে বলতে লাগলেন তিনি",0,0,স্প্যানিশে,রোমান্টিক
আলেজান্দ্রো আমেনবার ও মাতেও গিলের গল্পে ১৯৯৭ সালে মুক্তি পায় স্প্যানিশ সাই–ফাই রোমান্টিক ছবি ‘Abre Los Ojos’ যার অর্থ ‘নয়ন মেলে দেখো’,1,1,স্প্যানিশ,রোমান্টিক
